"Suburb","Rooms","Type","Method","SellerG","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","PredictedPrice"
"Maribyrnong",4,"h","VB","Nelson",8.7,"3032",4,3,8,865,374,2013,"Maribyrnong",1767923.22142196
"Maribyrnong",2,"t","S","Trimson",8.7,"3032",2,1,1,83,88,1980,"Maribyrnong",386826.507133632
"Maribyrnong",2,"u","S","Brad",8.7,"3032",2,2,2,37000,123,1965,"Maribyrnong",860384.041934367
"Maribyrnong",4,"h","S","Biggin",8.7,"3032",4,3,2,298,123,1965,"Maribyrnong",1356881.96315827
"Maribyrnong",4,"h","S","Rendina",8.7,"3032",3,1,1,367.5,123,1965,"",1228075.92536317
"Maribyrnong",3,"t","SP","First",8.7,"3032",3,2,2,210,123,1965,"Maribyrnong",643061.646337102
"Maribyrnong",4,"h","SP","Biggin",8.7,"3032",3,1,1,367.5,123,1965,"",1168554.63789054
"Maribyrnong",3,"h","S","Biggin",8.7,"3032",3,1,1,367.5,123,1965,"",987702.466449269
"Maribyrnong",3,"h","S","Raine",8.7,"3032",3,1,2,678,124,1950,"Maribyrnong",841155.612731304
"Maribyrnong",3,"h","S","Jas",8.7,"3032",3,1,1,695,141,1940,"Maribyrnong",852250.641616729
"Maribyrnong",3,"h","VB","Biggin",8.7,"3032",3,1,4,539,123,1965,"Maribyrnong",906412.114503974
"Maribyrnong",3,"h","VB","Biggin",8.7,"3032",3,1,4,578,176,2006,"Maribyrnong",872350.099978248
"Melbourne",1,"u","S","Harcourts",2.8,"3000",1,1,0,0,123,1965,"Melbourne",450963.333024433
"Melbourne",2,"u","S","Kay",2.8,"3000",2,2,1,4230,123,2006,"Melbourne",1197215.48884745
"Melbourne",2,"u","SP","Greg",2.8,"3000",3,1,1,367.5,123,1965,"",786548.064922674
"Melbourne",3,"u","PI","Marshall",2.8,"3000",3,1,1,367.5,123,1965,"",1130163.63455854
"Melbourne",2,"u","S","Purplebricks",2.8,"3000",2,1,1,0,80,2004,"Melbourne",538999.40418409
"Melbourne",2,"u","S","MICM",2.8,"3000",3,1,1,367.5,123,1965,"",723557.000252531
"Melbourne",1,"u","SP","hockingstuart",2.8,"3000",3,1,1,367.5,123,1965,"",438410.251004875
"Melbourne",2,"u","PI","Kay",2.8,"3000",3,1,1,367.5,123,1965,"",1018715.71258629
"Melbourne",2,"u","S","Kay",2.8,"3000",3,1,1,367.5,123,1965,"",1134083.91576206
"Melbourne",2,"u","S","Williams",2.8,"3000",3,1,1,367.5,123,1965,"",795159.561188957
"Melbourne",1,"u","VB","MICM",2.8,"3000",3,1,1,367.5,123,1965,"",399069.263925742
"Middle Park",1,"u","S","RT",4.1,"3206",1,1,1,0,123,1965,"Port Phillip",1095066.56447205
"Middle Park",2,"u","SP","Greg",4.1,"3206",2,1,1,0,67,1970,"Port Phillip",1143451.12090209
"Mont Albert",5,"h","S","Fletchers",11.8,"3127",5,2,2,1053,123,1965,"Whitehorse",1971683.83049325
"Mont Albert",5,"h","S","Jellis",11.8,"3127",5,1,0,711,207,1950,"Whitehorse",1861080.77987872
"Mont Albert",2,"u","VB","Jellis",11.8,"3127",2,2,2,0,116,2005,"Whitehorse",924738.374978179
"Mont Albert",2,"h","S","Nelson",11.8,"3127",2,1,1,0,123,1965,"Whitehorse",1223461.39751144
"Moonee Ponds",3,"h","S","Nelson",6.9,"3039",3,2,2,0,189,2009,"Moonee Valley",1292508.72807852
"Moonee Ponds",3,"h","S","Nelson",6.9,"3039",3,2,2,597,123,1965,"Moonee Valley",1331970.40450912
"Moonee Ponds",3,"h","SP","Brad",6.9,"3039",3,2,3,477,258,2014,"Moonee Valley",1377723.4829885
"Moonee Ponds",5,"h","S","Nelson",6.9,"3039",5,2,1,0,123,1965,"Moonee Valley",1618775.07625316
"Moonee Ponds",2,"h","S","Nelson",6.9,"3039",2,1,1,301,80,1920,"Moonee Valley",963541.311423395
"Moonee Ponds",2,"u","VB","Brad",6.9,"3039",2,1,1,0,39,2014,"Moonee Valley",277627.081146372
"Moonee Ponds",3,"h","SP","Nelson",6.9,"3039",3,2,2,478,123,1965,"Moonee Valley",1281675.77148254
"Moonee Ponds",2,"h","S","Nelson",6.9,"3039",2,1,1,228,125,1910,"Moonee Valley",1000008.49443967
"Moonee Ponds",1,"u","S","Frank",6.9,"3039",3,1,1,367.5,123,1965,"",317927.137196834
"Moonee Ponds",5,"t","PI","Nelson",6.9,"3039",5,2,2,207,168,2004,"Moonee Valley",1274370.27826207
"Moonee Ponds",1,"u","VB","Brad",6.9,"3039",1,1,1,0,41,1970,"Moonee Valley",162112.005998925
"Moonee Ponds",4,"t","S","Nelson",6.9,"3039",4,2,1,67,145,2000,"Moonee Valley",1130551.09341615
"Moonee Ponds",2,"h","S","Brad",6.9,"3039",2,1,0,133,123,1965,"Moonee Valley",877502.50651604
"Moonee Ponds",3,"h","S","Brad",6.9,"3039",3,1,1,367.5,123,1965,"",1297928.75242191
"Moonee Ponds",1,"u","S","Weda",6.9,"3039",1,1,1,0,123,1965,"Moonee Valley",300944.118061423
"Moonee Ponds",2,"t","SP","Frank",6.9,"3039",3,1,1,367.5,123,1965,"",691690.232137667
"Moonee Ponds",3,"u","SP","Brad",6.9,"3039",3,1,1,0,123,1965,"Moonee Valley",620148.463027103
"Moonee Ponds",2,"h","S","Barry",6.9,"3039",2,1,1,0,123,1965,"Moonee Valley",933877.212752886
"Moonee Ponds",2,"h","S","Nelson",6.9,"3039",2,1,1,339,123,1965,"Moonee Valley",918531.170221931
"Moonee Ponds",2,"h","S","Nelson",6.9,"3039",3,1,1,219,123,1900,"Moonee Valley",965949.533719559
"Moorabbin",3,"h","S","O'Brien",14.6,"3189",3,2,2,573,150,1970,"Kingston",1023475.82468131
"Moorabbin",4,"h","SA","Buxton",14.6,"3189",4,2,1,318,242,2015,"Kingston",1233439.7001725
"Moorabbin",3,"t","S","Ray",14.6,"3189",3,2,2,169,123,1965,"Kingston",824159.698439233
"Moorabbin",3,"h","S","Woodards",14.6,"3189",2,1,2,576,121,1940,"Kingston",1042927.0938679
"Moorabbin",3,"u","SP","C21",14.6,"3189",3,1,1,367.5,123,1965,"",722551.148332098
"Moorabbin",3,"t","S","Ray",14.6,"3189",3,2,2,472,152,2001,"Kingston",788639.955882428
"Moorabbin",4,"h","S","Buxton",14.6,"3189",4,1,2,638,123,1972,"Kingston",1123103.03386514
"Moorabbin",2,"h","S","Ray",14.6,"3189",2,1,1,209,101,2002,"Kingston",614221.079396879
"Moorabbin",4,"h","S","Gary",14.6,"3189",4,2,2,588,199,2011,"Kingston",1224312.4316936
"Newport",3,"h","S","Village",8.4,"3015",2,1,2,281,100,1957,"Hobsons Bay",1013193.15196973
"Newport",3,"h","SP","RT",8.4,"3015",3,1,1,367.5,123,1965,"",1088541.83140197
"Newport",3,"u","PI","hockingstuart",8.4,"3015",3,1,1,367.5,123,1965,"",395507.598982935
"Newport",3,"h","S","Raine",8.4,"3015",3,2,2,0,123,2013,"Hobsons Bay",970972.953175619
"Newport",3,"u","PI","RT",8.4,"3015",3,1,1,367.5,123,1965,"",563157.824024204
"Newport",3,"h","VB","Williams",8.4,"3015",3,2,2,296,123,1910,"Hobsons Bay",1124299.78179914
"Newport",4,"h","S","Village",8.4,"3015",4,3,2,233,165,2011,"Hobsons Bay",1415686.56741834
"Newport",3,"h","S","Sweeney",8.4,"3015",3,1,1,557,111,1950,"Hobsons Bay",868885.081186281
"Newport",4,"h","S","Raine&Horne",8.4,"3015",3,1,1,367.5,123,1965,"",958043.637791832
"Newport",1,"u","S","Williams",8.4,"3015",1,1,1,0,50,2005,"Hobsons Bay",-13376.4283358042
"Newport",4,"h","PI","Village",8.4,"3015",4,1,3,757,159,1960,"Hobsons Bay",1132558.48367457
"Newport",3,"t","PI","Greg",8.4,"3015",3,1,1,367.5,123,1965,"",706798.816444491
"Newport",2,"h","S","Greg",8.4,"3015",2,1,1,264,123,1965,"Hobsons Bay",766747.708100353
"Newport",3,"h","S","Jas",8.4,"3015",3,1,2,501,123,1965,"Hobsons Bay",947426.30650206
"Newport",3,"h","S","Sweeney",8.4,"3015",3,1,3,647,157,1965,"Hobsons Bay",1010767.47535002
"Newport",3,"h","S","Williams",8.4,"3015",3,1,2,268,123,1965,"Hobsons Bay",978525.741982053
"Newport",2,"h","S","Williams",8.4,"3015",2,1,0,301,380,1965,"Hobsons Bay",785015.036482582
"Newport",4,"h","S","Greg",8.4,"3015",4,1,1,0,163,1880,"Hobsons Bay",1273868.75942945
"Newport",3,"h","S","RT",8.4,"3015",3,1,2,771,123,1965,"Hobsons Bay",1073961.8791714
"Newport",2,"u","SP","Williams",8.4,"3015",3,1,1,367.5,123,1965,"",310299.375402083
"Newport",5,"h","S","Williams",8.4,"3015",5,2,4,1017,123,1965,"Hobsons Bay",1649722.42170477
"Newport",3,"h","S","Williams",8.4,"3015",2,1,5,571,120,1920,"Hobsons Bay",1305573.78938405
"Niddrie",4,"t","S","Barry",11.2,"3042",3,1,1,367.5,123,1965,"",1063544.1890936
"Niddrie",3,"h","S","Brad",11.2,"3042",3,2,1,0,204,2009,"Moonee Valley",1075401.45870522
"Niddrie",2,"u","S","Barry",11.2,"3042",2,2,1,217,113,2006,"Moonee Valley",383975.151703874
"Niddrie",3,"t","S","Frank",11.2,"3042",3,2,1,313,145,2011,"Moonee Valley",719070.330913993
"Niddrie",3,"t","PI","Nelson",11.2,"3042",3,2,1,229,180,2012,"Moonee Valley",648793.790971806
"Niddrie",3,"u","S","Nelson",11.2,"3042",3,2,1,0,123,1965,"Moonee Valley",610020.189860114
"Niddrie",3,"h","S","Brad",11.2,"3042",3,1,1,716,139,1950,"Moonee Valley",980651.726901831
"Niddrie",3,"u","S","Nelson",11.2,"3042",3,2,1,320,167,1965,"Moonee Valley",635708.347891129
"Niddrie",2,"h","S","Barry",11.2,"3042",2,2,1,268,104,1950,"Moonee Valley",922263.681905133
"Niddrie",4,"h","VB","Barry",11.2,"3042",4,3,1,321,123,1965,"Moonee Valley",1337597.63913002
"Niddrie",4,"t","SP","Barry",11.2,"3042",3,1,1,367.5,123,1965,"",1014638.84057906
"Niddrie",3,"u","S","Nelson",11.2,"3042",3,1,1,202,123,1965,"Moonee Valley",453976.486555737
"Niddrie",2,"h","S","Barry",11.2,"3042",2,1,2,650,123,1965,"Moonee Valley",825590.405786104
"Niddrie",4,"h","PI","Paul",11.2,"3042",4,3,2,424,123,1965,"Moonee Valley",1573507.82329202
"Niddrie",3,"t","VB","Nelson",11.2,"3042",3,1,1,367.5,123,1965,"",719752.700575511
"North Melbourne",2,"u","SP","Woodards",2.3,"3051",2,1,1,0,74,1960,"Melbourne",541303.723972934
"North Melbourne",2,"u","S","Jellis",2.3,"3051",2,1,1,0,123,1965,"Melbourne",711802.112535019
"North Melbourne",3,"t","S","Gary",2.3,"3051",3,1,1,367.5,123,1965,"",1068968.18302281
"North Melbourne",2,"t","VB","W.B.",2.3,"3051",3,1,1,367.5,123,1965,"",806932.688707121
"North Melbourne",1,"u","VB","Jellis",2.3,"3051",3,1,1,367.5,123,1965,"",471008.768930411
"North Melbourne",2,"u","SP","Alexkarbon",2.3,"3051",2,1,1,0,75,2002,"Melbourne",469666.445534267
"North Melbourne",2,"u","S","Jellis",2.3,"3051",2,1,1,2300,68,1975,"Melbourne",696345.245245868
"North Melbourne",1,"u","SP","Jellis",2.3,"3051",1,1,1,649,43,1970,"Melbourne",441193.06972171
"North Melbourne",3,"t","S","Alexkarbon",2.3,"3051",3,2,1,64,123,2008,"Melbourne",1067592.06758627
"North Melbourne",2,"h","S","Jellis",2.3,"3051",2,1,1,111,73,1880,"Melbourne",1273453.52912311
"Northcote",3,"h","S","McGrath",5.5,"3070",3,2,4,613,123,1965,"Darebin",1672114.355911
"Northcote",2,"u","S","Collins",5.5,"3070",2,1,2,0,123,1965,"Darebin",892820.729116767
"Northcote",3,"h","S","Ray",5.5,"3070",3,1,3,520,123,1965,"Darebin",1394776.35125882
"Northcote",4,"h","SP","Jellis",5.5,"3070",4,1,1,484,123,1925,"Darebin",1573663.75570793
"Northcote",6,"h","SP","Nelson",5.5,"3070",6,2,2,772,257,1992,"Darebin",2047223.99329477
"Northcote",2,"u","SP","Nelson",5.5,"3070",3,1,1,367.5,123,1965,"",623475.967550565
"Northcote",3,"h","PI","Nelson",5.5,"3070",3,1,1,213,123,1965,"Darebin",1173231.0579945
"Northcote",3,"h","S","Barry",5.5,"3070",3,1,1,367.5,123,1965,"",1380363.74092876
"Northcote",2,"u","SP","Nelson",5.5,"3070",3,1,1,367.5,123,1965,"",623475.967550565
"Northcote",2,"u","VB","McGrath",5.5,"3070",3,1,1,367.5,123,1965,"",587818.414593896
"Northcote",1,"u","S","Nelson",5.5,"3070",1,1,2,0,55,1970,"Darebin",492056.606068808
"Northcote",3,"h","S","Barry",5.5,"3070",2,1,2,497,123,1965,"Darebin",1429134.90343844
"Northcote",2,"h","S","Brad",5.5,"3070",2,1,0,367,123,1965,"Darebin",1069840.26460824
"Northcote",4,"h","PI","Nelson",5.5,"3070",4,2,2,282,123,1965,"Darebin",1584463.7815861
"Northcote",3,"h","S","Nelson",5.5,"3070",3,1,1,445,125,1920,"Darebin",1359212.74257146
"Northcote",3,"h","S","Brace",5.5,"3070",3,1,2,610,123,1965,"Darebin",1309785.78396576
"Northcote",3,"h","S","Nelson",5.5,"3070",3,1,1,178,124,2000,"Darebin",1236650.68432962
"Northcote",2,"u","PI","Nelson",5.5,"3070",2,1,1,0,123,1970,"Darebin",522455.866818477
"Northcote",2,"h","SP","hockingstuart",5.5,"3070",2,1,1,190,102,1985,"Darebin",961683.567842742
"Northcote",3,"h","S","hockingstuart",5.5,"3070",2,3,2,425,123,1965,"Darebin",1670199.64815909
"Northcote",3,"u","SP","Jellis",5.5,"3070",3,1,2,150,119,2000,"Darebin",885494.489380187
"Northcote",2,"u","PI","Barry",5.5,"3070",2,1,1,120,76,1975,"Darebin",512277.440246518
"Northcote",2,"h","S","McGrath",5.5,"3070",2,2,1,152,120,1965,"Darebin",1273026.45055885
"Northcote",3,"h","SP","McGrath",5.5,"3070",3,1,2,899,143,1960,"Darebin",1345374.44997081
"Northcote",3,"h","S","Ray",5.5,"3070",3,1,0,0,123,1965,"Darebin",1178429.59682297
"Northcote",2,"h","S","Jellis",5.5,"3070",2,1,1,178,100,1900,"Darebin",1280825.81677109
"Northcote",3,"h","S","McGrath",5.5,"3070",3,1,1,367.5,123,1965,"",1371227.30363723
"Northcote",3,"t","S","Harrington",5.5,"3070",3,2,2,195,123,1965,"Darebin",1136343.90422919
"Northcote",2,"h","S","Barry",5.5,"3070",2,1,2,301,100,1925,"Darebin",1245087.10602243
"Northcote",4,"h","VB","Nelson",5.5,"3070",3,1,1,367.5,123,1965,"",1496087.29232229
"Northcote",5,"h","S","Nelson",5.5,"3070",5,3,1,450,265,1930,"Darebin",2094921.37662556
"Northcote",2,"h","PI","Jellis",5.5,"3070",3,1,1,367.5,123,1965,"",1105334.06102641
"Northcote",2,"u","VB","Woodards",5.5,"3070",2,1,1,0,10,1970,"Darebin",471535.91339288
"Northcote",2,"h","SP","Nelson",5.5,"3070",2,1,2,376,109,1920,"Darebin",1189677.96676957
"Oak Park",4,"h","S","Brad",11.5,"3046",4,1,2,696,160,1955,"Moreland",1044828.34235835
"Oak Park",4,"h","VB","hockingstuart",11.5,"3046",3,1,1,367.5,123,1965,"",951431.706545921
"Oak Park",2,"t","VB","Stockdale",11.5,"3046",3,1,1,367.5,123,1965,"",285329.379124281
"Oak Park",4,"h","S","Stockdale",11.5,"3046",4,2,1,589,123,1965,"Moreland",1070920.80094073
"Oak Park",5,"h","PI","Nelson",11.5,"3046",5,2,4,783,223,1950,"Moreland",1418392.47089065
"Oak Park",3,"u","SP","Brad",11.5,"3046",3,1,1,367.5,123,1965,"",395641.091793842
"Oak Park",3,"h","S","Brad",11.5,"3046",3,1,1,367.5,123,1965,"",903467.593024929
"Oak Park",3,"h","S","Brad",11.5,"3046",3,1,4,815,123,1997,"Moreland",923561.855243031
"Oak Park",2,"t","PI","Barry",11.5,"3046",2,1,1,118,113,2010,"Moreland",105354.62411039
"Oak Park",3,"u","S","Nelson",11.5,"3046",3,2,2,198,113,2009,"Moreland",421356.121555902
"Oak Park",2,"t","S","Eview",11.5,"3046",2,1,1,161,86,2013,"Moreland",208806.265419016
"Oak Park",2,"u","VB","Barry",11.5,"3046",2,1,1,138,76,2009,"Moreland",-83657.8550849833
"Oak Park",3,"t","S","Brad",11.5,"3046",3,1,1,367.5,123,1965,"",637457.363807949
"Oak Park",2,"h","S","Considine",11.5,"3046",3,1,1,367.5,123,1965,"",561118.628853633
"Oak Park",3,"h","S","Barry",11.5,"3046",3,1,1,367.5,123,1965,"",891303.051891177
"Oak Park",3,"u","PI","Brad",11.5,"3046",3,1,1,196,123,1965,"Moreland",179348.357169177
"Oakleigh South",3,"h","S","Ray",14.7,"3167",1,1,2,533,120,1960,"Kingston",800071.453887708
"Oakleigh South",3,"h","S","Ray",14.7,"3167",3,1,1,530,123,1965,"Monash",830867.826509713
"Oakleigh South",2,"h","PI","Buxton",14.7,"3167",2,1,2,428,123,1965,"Monash",616801.815551357
"Oakleigh South",3,"u","SP","RT",14.7,"3167",3,1,1,367.5,123,1965,"",640299.699549808
"Oakleigh South",4,"h","SP","Buxton",14.7,"3167",4,2,1,567,164,1970,"Kingston",947575.899021693
"Oakleigh South",6,"h","S","Harcourts",14.7,"3167",6,2,6,1200,181,1970,"Monash",1966460.18510774
"Oakleigh South",4,"h","S","Ray",14.7,"3167",3,1,1,367.5,123,1965,"",1228237.40773622
"Oakleigh South",4,"h","S","C21",14.7,"3167",3,1,1,367.5,123,1965,"",1222603.10491732
"Oakleigh South",4,"h","SP","Woodards",14.7,"3167",3,1,1,367.5,123,1965,"",1201742.51642569
"Oakleigh South",3,"h","S","Buxton",14.7,"3167",3,1,1,367.5,123,1965,"",1012814.12854606
"Parkville",1,"h","S","Jellis",2.6,"3052",1,1,1,0,123,1965,"Melbourne",1089821.43229394
"Parkville",10,"h","VB","Nelson",2.6,"3052",3,1,1,367.5,123,1965,"",3009379.18324265
"Parkville",2,"h","S","Nelson",2.6,"3052",2,1,0,70,102,1890,"Melbourne",1214114.76138267
"Parkville",2,"u","SP","Woodards",2.6,"3052",2,2,1,2427,123,1990,"Melbourne",808913.57455664
"Parkville",1,"u","S","Jellis",2.6,"3052",1,1,1,0,123,1995,"Melbourne",586295.526229538
"Pascoe Vale",2,"t","SP","Eview",9.9,"3044",3,1,1,367.5,123,1965,"",444414.203217098
"Pascoe Vale",3,"h","S","Brad",9.9,"3044",3,1,0,464,123,1965,"Moreland",778946.181436777
"Pascoe Vale",3,"h","S","Brad",9.9,"3044",3,1,1,446,115,1950,"Moreland",867139.070098605
"Pascoe Vale",3,"u","S","Nelson",9.9,"3044",3,1,1,204,124,2008,"Moreland",292178.736333987
"Pascoe Vale",2,"h","S","Raine",9.9,"3044",2,1,2,520,300,2006,"Moreland",664763.751897284
"Pascoe Vale",5,"h","S","Brad",9.9,"3044",5,2,5,759,123,1965,"Moreland",1655118.49698421
"Pascoe Vale",4,"h","PI","Brad",9.9,"3044",4,1,3,746,123,1965,"Moreland",1059079.37404434
"Pascoe Vale",2,"u","SP","Jellis",9.9,"3044",2,1,1,0,123,1970,"Moreland",204358.781360009
"Pascoe Vale",3,"h","S","Brad",9.9,"3044",3,1,1,470,123,1965,"Moreland",849108.206514713
"Pascoe Vale",5,"h","S","Brad",9.9,"3044",3,1,1,367.5,123,1965,"",1455254.26961415
"Pascoe Vale",3,"h","SP","Barry",9.9,"3044",3,1,3,464,124,1955,"Moreland",943519.38941943
"Pascoe Vale",3,"h","SP","Brad",9.9,"3044",3,1,3,686,151,1970,"Moreland",949444.03758499
"Pascoe Vale",3,"h","S","D'Aprano",9.9,"3044",3,1,1,367.5,123,1965,"",883491.922487743
"Pascoe Vale",3,"h","S","hockingstuart",9.9,"3044",3,1,1,367.5,123,1965,"",908676.039638695
"Pascoe Vale",2,"t","S","D'Aprano",9.9,"3044",2,1,1,110,91,2013,"Moreland",197381.691816714
"Pascoe Vale",4,"h","SP","hockingstuart",9.9,"3044",4,2,2,250,194,1983,"Moreland",1129658.53899123
"Pascoe Vale",4,"h","S","hockingstuart",9.9,"3044",3,1,1,367.5,123,1965,"",1138433.55959451
"Pascoe Vale",2,"u","SP","Nelson",9.9,"3044",3,1,1,367.5,123,1965,"",226686.915190588
"Pascoe Vale",4,"h","PI","Nelson",9.9,"3044",4,2,2,646,287,1995,"Moreland",1151970.95459381
"Pascoe Vale",2,"t","S","Nelson",9.9,"3044",2,1,2,135,100,2012,"Moreland",354521.610844155
"Pascoe Vale",3,"h","SP","Brad",9.9,"3044",3,1,2,858,123,1965,"Moreland",874824.603108346
"Pascoe Vale",2,"h","S","YPA",9.9,"3044",2,1,1,602,123,1965,"Moreland",637151.738345852
"Pascoe Vale",2,"h","S","Barry",9.9,"3044",3,1,1,367.5,123,1965,"",753817.168612973
"Pascoe Vale",3,"h","S","hockingstuart",9.9,"3044",3,1,1,596,145,1949,"Moreland",798281.358819894
"Pascoe Vale",2,"h","S","Brad",9.9,"3044",2,1,2,659,123,1965,"Moreland",739473.483958095
"Pascoe Vale",2,"h","PI","Barry",9.9,"3044",3,1,1,367.5,123,1965,"",638448.965437206
"Pascoe Vale",3,"h","S","Brad",9.9,"3044",3,1,1,507,123,1965,"Moreland",849540.168926019
"Pascoe Vale",3,"h","S","Brad",9.9,"3044",3,1,1,522,132,1950,"Moreland",876507.901909055
"Pascoe Vale",3,"h","S","Brad",9.9,"3044",3,2,2,501,501,1960,"Moreland",1273988.13755226
"Pascoe Vale",3,"h","VB","Nelson",9.9,"3044",3,2,1,266,123,1965,"Moreland",878930.05080353
"Pascoe Vale",3,"t","S","Ray",9.9,"3044",3,1,1,367.5,123,1965,"",660669.7224625
"Port Melbourne",2,"u","S","Biggin",3.8,"3207",2,2,1,0,123,1965,"Port Phillip",856448.159031549
"Port Melbourne",3,"h","S","Marshall",3.8,"3207",3,2,1,0,134,1990,"Port Phillip",1733466.24341243
"Port Melbourne",2,"u","VB","Chisholm",3.8,"3207",2,2,2,21700,123,2000,"Port Phillip",1035471.42127639
"Port Melbourne",3,"h","S","Greg",3.8,"3207",3,2,0,250,280,1863,"Port Phillip",1747640.42898169
"Port Melbourne",2,"u","SP","Buxton",3.8,"3207",3,1,1,367.5,123,1965,"",729889.396253937
"Port Melbourne",3,"h","S","Chisholm",3.8,"3207",3,2,2,173,137,1900,"Port Phillip",1675402.9233307
"Port Melbourne",2,"u","VB","Marshall",3.8,"3207",2,2,1,0,70,2012,"Melbourne",928811.882185259
"Port Melbourne",4,"h","S","Marshall",3.8,"3207",4,2,1,212,158,1900,"Melbourne",2059233.64619715
"Port Melbourne",2,"u","S","Biggin",3.8,"3207",2,2,1,0,83,2000,"Melbourne",780023.61457974
"Port Melbourne",2,"h","S","hockingstuart",3.8,"3207",2,1,1,131,123,1965,"Melbourne",1123212.73238563
"Port Melbourne",2,"h","S","RT",3.8,"3207",2,1,1,195,94,1900,"Melbourne",1373785.22835372
"Port Melbourne",2,"u","S","Cayzer",3.8,"3207",3,1,1,367.5,123,1965,"",889856.419337919
"Port Melbourne",2,"u","VB","MICM",3.8,"3207",2,1,1,0,123,1965,"Port Phillip",578944.922913798
"Port Melbourne",2,"h","S","Chisholm",3.8,"3207",2,1,0,111,123,1965,"Port Phillip",1090531.50078699
"Port Melbourne",5,"h","S","hockingstuart",3.8,"3207",5,1,2,350,173,1890,"Port Phillip",1882547.79159338
"Port Melbourne",2,"h","S","Marshall",3.8,"3207",2,1,0,82,90,1910,"Port Phillip",1420990.13546676
"Port Melbourne",2,"h","S","Cayzer",3.8,"3207",2,1,1,95,123,1965,"Melbourne",1266192.27200996
"Port Melbourne",3,"h","S","Marshall",3.8,"3207",3,1,0,184,100,1905,"Melbourne",1612108.37899431
"Port Melbourne",3,"u","S","Marshall",3.8,"3207",3,2,2,0,450,1965,"Port Phillip",1539464.88520423
"Port Melbourne",2,"h","PI","Marshall",3.8,"3207",2,1,1,159,123,1965,"Melbourne",1306872.61798656
"Port Melbourne",1,"u","S","hockingstuart",3.8,"3207",1,1,1,0,123,2002,"Melbourne",425816.459739289
"Port Melbourne",1,"u","S","Marshall",3.8,"3207",1,1,1,6866,63,2010,"Port Phillip",767275.420946527
"Port Melbourne",1,"h","S","Chisholm",3.8,"3207",3,1,0,151,123,1965,"Port Phillip",813416.657637528
"Port Melbourne",1,"u","S","Cayzer",3.8,"3207",3,1,1,367.5,123,1965,"",660098.89938211
"Port Melbourne",2,"h","S","Marshall",3.8,"3207",3,1,1,367.5,123,1965,"",1504078.94298187
"Port Melbourne",3,"t","PI","Frank",3.8,"3207",3,2,2,0,134,2012,"Port Phillip",1116266.20484758
"Port Melbourne",2,"u","S","Marshall",3.8,"3207",2,1,2,0,94,1997,"Port Phillip",973937.49080723
"Port Melbourne",4,"h","S","Cayzer",3.8,"3207",3,3,2,232,230,1965,"Port Phillip",2124191.35806055
"Port Melbourne",3,"h","SP","Chisholm",3.8,"3207",3,2,1,158,123,1965,"Melbourne",1448172.97408161
"Prahran",3,"t","PI","Marshall",4.5,"3181",3,1,1,367.5,123,1965,"",1399215.71669584
"Prahran",3,"u","PI","hockingstuart",4.5,"3181",2,2,1,0,92,1996,"Stonnington",800794.669037002
"Prahran",2,"u","S","Biggin",4.5,"3181",3,1,1,367.5,123,1965,"",824069.194060121
"Prahran",3,"t","PI","Marshall",4.5,"3181",2,2,1,128,134,2000,"Stonnington",1308908.28343568
"Prahran",1,"u","SP","Sotheby's",4.5,"3181",2,1,1,443,50,1970,"Stonnington",489607.041632595
"Prahran",2,"h","S","Marshall",4.5,"3181",2,1,2,308,107,1930,"Stonnington",1464927.67574651
"Prahran",2,"u","PI","hockingstuart",4.5,"3181",3,1,1,367.5,123,1965,"",677846.074937188
"Prahran",3,"h","S","Kay",4.5,"3181",3,1,1,367.5,123,1965,"",1898903.74707215
"Prahran",2,"h","S","Marshall",4.5,"3181",2,1,1,162,123,1965,"Stonnington",1349074.96190699
"Prahran",2,"t","S","Jellis",4.5,"3181",2,2,1,113,104,1945,"Stonnington",1107445.26704415
"Prahran",2,"u","VB","hockingstuart",4.5,"3181",3,1,1,367.5,123,1965,"",698484.061741976
"Prahran",3,"h","S","Marshall",4.5,"3181",2,2,2,238,153,1890,"Stonnington",1934693.05577962
"Preston",3,"h","SP","Barry",8.8,"3072",3,1,2,518,123,1965,"Darebin",904132.691578603
"Preston",3,"h","PI","Barry",8.8,"3072",3,2,1,465,123,1965,"Darebin",925361.087407397
"Preston",3,"h","S","Nelson",8.8,"3072",3,2,1,465,123,1965,"Darebin",1021425.53839187
"Preston",2,"t","S","Ray",8.8,"3072",3,1,1,367.5,123,1965,"",399183.533250567
"Preston",2,"h","S","Love",8.8,"3072",2,2,0,3037,123,1965,"Darebin",834951.988581952
"Preston",3,"h","S","Nelson",8.8,"3072",3,1,1,367.5,123,1965,"",932542.267121361
"Preston",4,"h","S","Nelson",8.8,"3072",3,1,1,367.5,123,1965,"",1162299.78707717
"Preston",3,"h","S","Woodards",8.8,"3072",3,1,2,693,123,1950,"Darebin",942899.202540663
"Preston",4,"h","S","Ray",8.8,"3072",4,1,1,339,123,1965,"Darebin",1005894.77235811
"Preston",2,"u","S","Nelson",8.8,"3072",2,1,1,145,123,1965,"Darebin",218433.299602048
"Preston",4,"h","SP","Barry",8.8,"3072",4,1,2,568,123,1965,"Darebin",1086649.63493841
"Preston",4,"h","SP","Nelson",8.8,"3072",4,3,2,654,150,1950,"Darebin",1420926.95855255
